ligand_id,smiles,affinity
47181,[H]c1c([H])c([H])c([C@@]2([H])N(C(=O)C([H])([H])OC3([H])C([H])([H])C([H])([H])C3([H])[H])[C@]([H])(c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C2([H])C([H])([H])C2([H])[H])c([H])c1[H],0.09521484375
29793,[H]c1nc([C@@]2([H])N(C([H])([H])c3nc(C([H])([H])[H])nc(C([H])([H])[H])c3[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])c2c([H])sc([H])c2[H])c([H])c([H])c1[H],0.0948486328125
45580,[H]c1oc(C([H])([H])C([H])([H])C(=O)N2[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c([H])c(F)c3[H])[C@]2([H])c2sc([H])c([H])c2[H])c([H])c1[H],0.0947265625
25952,[H]c1c([H])c(C([H])([H])[H])c([H])c([C@@]2([H])N(C(=O)c3c([H])c(C([H])([H])O[C@@]4([H])OC([H])([H])C4([H])[H])c([H])c([H])c3OC([H])([H])[H])[C@@]([H])(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])[C@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])[H])C2([H])[H])c1[H],0.0946044921875
4476,[H]c1nc(N([H])C(=O)N([H])C(=O)[C@]2([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])N(S(=O)(=O)C([H])([H])[H])[C@]2([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1C([H])([H])[H],0.094482421875
15722,[H]c1nc([H])c([C@@]2([H])N(C([H])([H])c3c(C([H])([H])[H])c([H])c4sc([H])c([H])c4c3[H])[C@]([H])(c3c([H])c([H])nc([H])c3[H])[C@]([H])(C(=O)N([H])C([H])([H])[H])C2([H])[H])c([H])c1[H],0.09442138671875
11787,[H]c1nc(OC([H])([H])C(=O)N2[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])[C@]2([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c(Cl)c([H])c1[H],0.09423828125
46558,[H]c1nc(Cl)c([H])c(N2[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c(F)c([H])c3F)[C@]2([H])c2sc([H])c([H])c2[H])n1,0.09375
45647,[H]c1nc(N2[C@]([H])(c3sc([H])c([H])c3[H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c3[H])C([H])([H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])nc([H])c1C([H])([H])[H],0.0936279296875
20499,[H]c1nc([H])n(C([H])([H])[H])c1N([H])C(=O)N([H])C(=O)[C@]1([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])[C@]1([H])c1c([H])c([H])c([H])c([H])c1[H],0.09332275390625
25676,[H]c1nc([C@@]2([H])N(S(=O)(=O)N([H])c3c([H])nc(C([H])([H])[H])c([H])c3C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C([H])([H])[H])c([H])c([H])c1[H],0.0931396484375
8399,[H]c1nc(N2[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C3([H])[H])[C@]2([H])c2sc([H])c([H])c2[H])nc(C([H])([H])[H])c1[H],0.0927734375
10298,[H]c1nc([H])c([C@]2([H])N(c3c([H])c([H])nc([H])c3[H])[C@]([H])(c3c([H])c([H])nc([H])c3[H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])C2([H])[H])c([H])c1[H],0.09259033203125
29351,[H]c1oc([C@@]2([H])N(C3([H])C([H])([H])C([H])([H])C3([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])[C@]([H])(C(=O)N([H])C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])C2([H])[H])c([H])c1[H],0.092529296875
11648,[H]c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2N2[C@]([H])(c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])[C@@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],0.09246826171875
1041,[H]c1nc([H])c(C([H])([H])N2[C@]([H])(c3oc([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])C([H])([H])n3nc([H])c([H])c3[H])[C@@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],0.09234619140625
5055,[H]c1nc(S(=O)(=O)N2[C@@]([H])(c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])C([H])([H])[C@@]([H])(C(=O)N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])nc([H])c1[H],0.0921630859375
23103,[H]c1sc([C@]2([H])N(C([H])([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c(C([H])([H])[H])nc(C4([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3[H])C2([H])[H])c([H])c1[H],0.0921630859375
26118,[H]c1nn(C([H])([H])[H])c(-c2c([H])c(F)c([H])c([H])c2C(=O)N2[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])[H])[C@@]2([H])c2sc([H])c([H])c2[H])c1[H],0.09210205078125
18277,[H]c1nc(N([H])C(=O)N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])N(C([H])([H])c3nc([H])n([H])c3[H])[C@@]2([H])c2oc([H])c([H])c2[H])c([H])c([H])c1[H],0.09197998046875
4606,[H]c1nc([H])c([H])c(C([H])([H])N2[C@]([H])(c3c([H])c([H])nc([H])c3[H])[C@]([H])(C(=O)N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[C@]2([H])c2c([H])nc([H])c([H])c2[H])n1,0.091552734375
31953,[H]c1nc([H])c(-c2c([H])c([H])c(N3[C@]([H])(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])[H])[C@@]3([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c2C([H])([H])[H])c([H])c1[H],0.09149169921875
15029,[H]c1nc([H])c([C@@]2([H])C([H])([H])C(=O)c3c([H])c([H])c(N4[C@]([H])(c5c([H])c([H])nc([H])c5[H])[C@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])[H])C([H])([H])[C@]4([H])c4c([H])nc([H])c([H])c4[H])c([H])c3C2([H])[H])c([H])c1[H],0.09149169921875
41020,[H]c1nc([H])c2nc(-c3c([H])c([H])c([C@]4([H])N(C([H])([H])[H])[C@]([H])(c5c([H])c([H])c([H])c([H])c5[H])C([H])([H])[C@@]4([H])C(=O)N([H])C([H])([H])[H])c([H])c3[H])c([H])c([H])c2n1,0.0914306640625
29958,[H]c1nc([H])c([H])c([C@@]2([H])N(C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],0.09130859375
18559,[H]c1nc([H])c([H])c([C@@]2([H])N(C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],0.09130859375
6117,[H]c1nc(C([H])([H])N2[C@]([H])(c3c([H])nc([H])c([H])c3[H])C([H])([H])[C@@]([H])(C(=O)N([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@]2([H])c2c([H])c([H])nc([H])c2[H])n([H])n1,0.09100341796875
23986,[H]c1nc(N([H])[H])c(N([H])C(=O)N([H])C(=O)[C@]2([H])C([H])([H])[C@]([H])(c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)N(C(=O)C([H])([H])[H])[C@@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],0.0909423828125
4226,[H]c1c([H])c([H])c(-c2c([H])c([H])c([C@@]3([H])N(c4c([H])c([H])c([H])c([H])c4[H])[C@@]([H])(c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])C([H])([H])[C@@]3([H])C(=O)N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],0.0908203125
9994,[H]c1nc(C([H])([H])[H])nc(-n2nc([H])c(C([H])([H])N3[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])S(=O)(=O)C([H])([H])[H])[C@]3([H])c3sc([H])c([H])c3[H])c2C([H])([H])[H])c1[H],0.0908203125
1037,[H]c1nc2c(c([H])c1[H])C([H])([H])[C@]([H])(N1[C@]([H])(c3c([H])c([H])nc([H])c3[H])[C@]([H])(C(=O)N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[C@]1([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C2([H])[H],0.09063720703125
16563,[H]c1nc([H])c([C@]2([H])N([C@@]3([H])C([H])([H])C([H])([H])[C@@]([H])(c4nc(F)c(C([H])([H])[H])c([H])c4[H])C3([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H],0.0902099609375
23344,[H]c1c([H])c(C([H])([H])[H])c([H])c([C@@]2([H])N(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])[C@]([H])(c3c([H])c([H])c([C@@]4([H])C([H])([H])N([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3[H])[C@@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])[H])C2([H])[H])c1[H],0.08990478515625
22368,[H]c1c([H])c([H])c([C@]2([H])N(C(=O)OC([H])([H])C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C([H])([H])c2nc([H])c3c([H])c([H])c([H])c([H])n23)c([H])c1[H],0.08978271484375
96,[H]c1sc([C@]2([H])N(S(=O)(=O)C([H])([H])C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])[H])c([H])c1[H],0.08966064453125
18410,[H]c1nc2c(C([H])([H])[H])nc(C([H])([H])N3[C@]([H])(c4c([H])nc([H])c([H])c4[H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])[C@@]3([H])c3c([H])c([H])nc([H])c3[H])c([H])c2nc1[H],0.08941650390625
18821,[H]c1sc([C@]2([H])N(C(=O)C([H])([H])Oc3nc4c(C([H])([H])[H])c([H])c([H])c([H])n4n3)[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H],0.08892822265625
34871,[H]c1nc([C@]2([H])N(C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])[C@]2([H])n2c([H])c([H])c([H])c2C([H])([H])[H])c([H])c([H])c1[H],0.08892822265625
9500,[H]c1c([H])c([H])c([C@@]2([H])N(C(=O)c3nnnn3C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])[C@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])C2([H])[H])c([H])c1[H],0.08880615234375
7181,[H]c1nc([C@@]2([H])N(C([H])([H])c3c(Cl)nc([H])c(OC([H])([H])[H])c3[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1[H],0.08880615234375
42225,[H]c1oc([C@@]2([H])N(S(=O)(=O)c3c([H])c([H])c(SC([H])([H])[H])c([H])c3[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H],0.088623046875
9886,[H]c1sc([C@@]2([H])N(C3([H])C([H])([H])C3([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],0.08856201171875
46808,[H]c1oc([C@]2([H])N(C([H])([H])c3c([H])c4c([H])c([H])c([H])c([H])n4c3[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],0.08837890625
3849,[H]c1nc([C@]2([H])N(C(=O)[C@@]3([H])C(=O)SC([H])([H])C3([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c([H])c1[H],0.08831787109375
19848,[H]c1nc2c(N([H])C(=O)N([H])C(=O)[C@]3([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])N(C(=O)C([H])([H])[H])[C@]3([H])c3oc([H])c([H])c3[H])c([H])c([H])c(C([H])([H])[H])c2c([H])c1[H],0.0877685546875
7325,[H]c1nc([H])c([H])c([C@@]2([H])N(C([H])([H])c3c([H])c([H])nn3C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],0.08770751953125
11,[H]C1=C(Oc2nc([H])c(C([H])([H])N3[C@]([H])(c4sc([H])c([H])c4[H])[C@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])[H])C([H])([H])[C@]3([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])C1([H])[H],0.08746337890625
45168,[H]c1c(Cl)nc(OC([H])([H])[H])c(C(=O)N2[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])[H])[C@]2([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c1[H],0.087158203125
37051,[H]C(=O)N1[C@]([H])(c2c([H])c([H])c(-c3nc4nc([H])c([H])c([H])c4s3)c([H])c2[H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])[C@]1([H])c1c([H])c([H])c([H])c([H])c1[H],0.087158203125
3608,[H]C1=C([H])[C@@]2([H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2(N2[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@@]2([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C1([H])[H],0.08709716796875
25337,[H]c1c([H])c([H])c([C@]2([H])N(C(=O)C([H])([H])Oc3c([H])c([H])c([H])c([H])c3C([H])([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c(F)c([H])c3[H])C2([H])[H])c([H])c1[H],0.08636474609375
3360,[H]c1oc([C@@]2([H])N(S(=O)(=O)c3c([H])c([H])c4c([H])c(Cl)sc4c3[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])[C@]([H])(C(=O)N([H])C([H])([H])[H])C2([H])[H])c([H])c1[H],0.08599853515625
3449,[H]c1nc(C([H])([H])[H])n(C([H])([H])C([H])([H])[C@]([H])(N2[C@]([H])(c3sc([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C3([H])[H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c1[H],0.08599853515625
44554,[H]OC([H])([H])[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])N2[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])[C@@]3([H])c4nc([H])c([H])c([H])c4C([H])([H])C([H])([H])C3([H])[H])[C@]2([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])C1([H])[H],0.08587646484375
46132,[H]c1sc([C@]2([H])N(C(=O)c3c([H])c(C([H])([H])[H])c([H])c([H])c3C([H])([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c1[H],0.085693359375
1255,[H]c1nc(-c2c([H])c([H])c([H])c([C@@]3([H])N([C@]4([H])C([H])([H])N([H])C([H])([H])C4([H])[H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])[C@@]([H])(C(=O)N([H])C(=O)N([H])[C@]4([H])OC([H])([H])C([H])([H])C4([H])[H])C3([H])[H])c2[H])c([H])c([H])c1[H],0.0853271484375
5005,[H]c1c([H])c(C([H])([H])[H])c([H])c([C@]2([H])N(c3c([H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])[C@]([H])(c3c([H])c([H])c(C4(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c3[H])[C@]([H])(C(=O)N([H])C(=O)N([H])C3([H])C([H])([H])C3([H])[H])C2([H])[H])c1[H],0.0853271484375
21617,[H]c1nc(N([H])C(=O)N([H])C(=O)[C@]2([H])C([H])([H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])N(C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])[C@]2([H])c2oc([H])c([H])c2[H])c(C([H])([H])[H])nc1C([H])([H])[H],0.0848388671875
31283,[H]c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])N2[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)C([H])([H])[H])[C@]2([H])c2sc([H])c([H])c2[H])c(F)c([H])c1[H],0.08477783203125
20148,[H]c1c([H])c([H])c([C@@]2([H])N(c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])[C@@]([H])(C(=O)N([H])C(=O)N([H])C3=NC([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c1[H],0.08465576171875
20730,[H]c1c([H])c([H])c([C@@]2([H])N(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)[C@@]([H])(c3c([H])c([H])c(C4([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3[H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C2([H])[H])c([H])c1[H],0.08441162109375
2338,[H]c1oc([C@]2([H])N([C@]3([H])C([H])([H])C(=O)N([C@]4([H])c5c([H])c([H])c([H])c([H])c5C([H])([H])C([H])([H])C4([H])[H])C3([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H],0.0843505859375
42090,[H]c1nc(C(=O)N2[C@]([H])(c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)[C@]([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c(C([H])([H])[H])nc1Cl,0.0843505859375
31001,[H]c1oc([C@]2([H])N(C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c1[H],0.08428955078125
172,[H]c1c([H])c(C([H])([H])[H])c([H])c([C@]2([H])N(C([H])([H])C3([H])C([H])([H])C3([H])[H])[C@@]([H])(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])[C@]([H])(C(=O)N([H])C(=O)N([H])[C@@]3([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c1[H],0.08428955078125
37,[H]c1c([H])c([H])c([C@]2([H])N(C(=O)C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])C2([H])[H])c([H])c1[H],0.084228515625
47054,[H]C1=C2C(=O)[C@@]([H])(c3c([H])c([H])c([C@]4([H])N(C(=O)N5C([H])([H])C5([H])[H])[C@]([H])(c5c([H])c([H])c([H])c(C([H])([H])[H])c5[H])C([H])([H])[C@@]4([H])C(=O)N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c3[H])[C@]([H])(C1([H])[H])C2([H])[H],0.084228515625
46303,[H]Oc1c([H])c([H])c(Cl)c(N([H])C(=O)N2[C@@]([H])(c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H],0.0836181640625
40012,[H]c1sc([C@]2([H])N(C(=O)[C@]3([H])C([H])([H])N4C([H])([H])C([H])([H])[C@@]5([H])C([H])([H])C([H])([H])[C@@]45C([H])([H])C([H])([H])C3([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H],0.08349609375
19767,[H]c1c([H])c([H])c([C@@]2([H])N(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])C2([H])C([H])([H])SC2([H])[H])c([H])c1[H],0.08343505859375
7855,[H]c1nc(N([H])C(=O)N([H])C(=O)[C@]2([H])C([H])([H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])N([C@@]3([H])C([H])([H])OC([H])([H])C([H])([H])C3([H])[H])[C@]2([H])c2sc([H])c([H])c2[H])nc(C([H])([H])[H])c1[H],0.0833740234375
46969,[H]c1nc(N2[C@]([H])(c3oc([H])c([H])c3[H])C([H])([H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c([H])c(Cl)c3[H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(Oc2c([H])c([H])c([H])c([H])c2[H])c1[H],0.08306884765625
23278,[H]c1nc(N([H])C(=O)N([H])C(=O)[C@]2([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])N(C([H])([H])[H])[C@]2([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)nc(N([H])[H])c1[H],0.0828857421875
292,[H]c1nc(C(=O)N2[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c([H])c(F)c([H])c3[H])[C@]2([H])c2oc([H])c([H])c2[H])c(Cl)c([H])c1[H],0.08282470703125
25182,[H]c1sc([C@]2([H])N(C([H])([H])c3c([H])c(C([H])([H])C([H])([H])[H])nc4c([H])c([H])c([H])c(C([H])([H])[H])c4c3=O)[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C(=O)N([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H],0.082763671875
536,[H]c1c([H])c([H])c(C(=O)N2[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]([H])(C(=O)N([H])C(=O)N([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c3C([H])([H])C([H])([H])[H])[C@]2([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],0.08270263671875
21566,[H]c1nn(-c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c(C([H])([H])C([H])([H])N([H])C(=O)N([H])C(=O)[C@@]2([H])C([H])([H])[C@]([H])(c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])N(C([H])([H])[H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H],0.08258056640625
5502,[H]c1nc(N2[C@]([H])(c3oc([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])C(=O)N([H])c3c(F)c([H])c([H])c([H])c3C([H])([H])[H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])nc([H])c1[H],0.08203125
13034,[H]c1nc([H])c(C([H])([H])[H])nc1-c1nc(C([H])([H])N2[C@]([H])(c3c([H])c([H])nc([H])c3[H])[C@]([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])oc1[H],0.08172607421875
16387,[H]c1c([H])c([H])c([C@]2([H])N(C(=O)[C@]3([H])N([H])C3([H])[H])[C@@]([H])(c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])[C@]2([H])C(=O)N([H])C(=O)N([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],0.0816650390625
6458,[H]c1nc([H])c([H])c(N2[C@@]([H])(c3sc([H])c([H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])S(=O)(=O)c3c([H])c([H])c(Cl)c(Cl)c3[H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])n1,0.0814208984375
