ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX Acidic pKa,CX Basic pKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Np Likeness Score,Molecular Species,Molecular Formula,Smiles,Inchi Key
CHEMBL4469492,,,Unknown,,552.68,4,6,0.39,218.31,6,8,2,17,N,0.08,12.11,12.34,-0.74,-5.39,2,MOL,-1,40,12,11,3,552.3173,-0.1,BASE,C28H40N8O4,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)CC(=O)N[C@@H](C(N)=O)c1ccccc1,LOAHWILVJURWOF-WPFOTENUSA-N
CHEMBL1393237,,,Small molecule,,388.53,24,33,4.92,71.44,5,1,0,3,N,0.75,5.99,None,4.66,3.24,1,MOL,-1,27,4,1,0,388.1708,-0.16,ACID,C22H28O4S,Cc1ccc(C(C2=C(O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)s1,AIWLEVNDQYKFRQ-UHFFFAOYSA-N
CHEMBL403278,,SN-20440,Small molecule,,246.28,9,10,-0.68,148.52,4,6,1,4,N,0.24,None,8.15,-0.04,-1.19,1,MOL,-1,18,8,8,1,246.1341,-0.84,NEUTRAL,C10H14N8,N=C(N)N/N=C/c1ccc(/C=N/NC(=N)N)cc1,DJQYBCUFGZTQSR-IAGONARPSA-N
CHEMBL1453783,,,Small molecule,,358.39,40,57,2.56,78.9,6,0,0,5,N,0.56,None,None,2.6,2.6,0,MOL,-1,26,6,0,0,358.1416,2.29,NEUTRAL,C20H22O6,COC/C=C/C1=CC2=CC(=O)C(C)(OC(=O)C3CCCC3)C(=O)C2=CO1,SKNPOQJMMFXCCV-VMPITWQZSA-N
CHEMBL1310138,,NSC-19063,Small molecule,,230.34,43,52,1.65,54.46,6,3,0,1,N,0.3,7.1,1.61,2.43,1.94,2,MOL,-1,13,4,1,0,229.9755,-1.16,NEUTRAL,C6H6N4S3,CSc1nc(S)c2[nH]c(S)nc2n1,JSAISLSAHDZRIP-UHFFFAOYSA-N
CHEMBL1408935,,,Small molecule,,466.56,20,23,2.81,94.17,8,1,0,7,N,0.49,5.25,None,3.29,3.07,2,MOL,-1,30,8,1,0,466.0327,-1.19,ACID,C19H18N2O6S3,COc1cc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc(OC)c1OC,FJZFQVKXMNWSFL-WJDWOHSUSA-N
CHEMBL1559165,,,Small molecule,,275.35,20,23,3.85,54,5,0,0,4,N,0.37,None,None,3.34,3.34,2,MOL,-1,18,3,0,0,275.0075,-1.59,NEUTRAL,C13H9NO2S2,CSc1sccc1/C=C(/C#N)C(=O)c1ccco1,RNVLARIMXIYHOL-YFHOEESVSA-N
CHEMBL1359508,,,Small molecule,,462.04,21,27,6.71,28.8,4,1,1,5,N,0.25,8.12,None,4.73,5.49,5,MOL,-1,30,3,1,1,426.1093,-1,NEUTRAL,C25H20ClN3S2,CSc1ccc(-c2sc(Nc3cccc4ccccc34)n[n+]2-c2ccccc2)cc1.[Cl-],BBJJLELEDWCNIS-UHFFFAOYSA-M
CHEMBL1517470,,,Small molecule,,444.4,35,41,2.54,143.63,6,3,0,3,N,0.34,-2.34,None,1.6,1.29,3,MOL,-1,30,8,4,0,422.0573,-0.38,ACID,C21H13N2NaO6S,Nc1c(S(=O)(=O)[O-])cc(NC(=O)c2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+],SDWAITUIRFGLGJ-UHFFFAOYSA-M
CHEMBL1576509,,,Small molecule,,292.34,19,20,3.5,41.9,3,0,0,3,N,0.81,None,None,3.42,3.42,2,MOL,-1,22,4,0,0,292.1212,-1.35,NEUTRAL,C18H16N2O2,COc1ccccc1/C=C1/C(=O)N(c2ccccc2)N=C1C,VVUUOSZAOBPVTG-FOWTUZBSSA-N
CHEMBL1345295,,,Small molecule,,367.32,16,16,2.27,118.85,6,1,0,4,N,0.38,6.56,None,2.45,1.58,2,MOL,-1,27,9,1,0,367.0804,-1.51,NEUTRAL,C18H13N3O6,COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccccc3[N+](=O)[O-])C2=O)cc1,FXLKNNQWUAUHQO-GXDHUFHOSA-N
CHEMBL1390702,,,Small molecule,,341.42,30,34,3.11,84.67,5,2,0,1,N,0.62,None,None,3.59,3.59,2,MOL,-1,23,6,2,0,341.0405,-1.43,NEUTRAL,C15H11N5OS2,CSC1=NSC2=NC(=O)/C(=C\c3c[nH]c4ccccc34)C(=N)N12,ATXGNNSWTMCPQY-ZHFXUQJZSA-N
CHEMBL187460,CRYPTOTANSHINONE,Cryptotanshinone,Small molecule,,296.37,149,254,3.44,43.37,3,0,0,0,N,0.69,None,None,3.89,3.89,1,MOL,-1,22,3,0,0,296.1412,2.44,NEUTRAL,C19H20O3,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,GVKKJJOMQCNPGB-JTQLQIEISA-N
CHEMBL1365079,,,Small molecule,,271.32,26,37,1.04,72.8,5,0,0,2,N,0.75,None,None,1.03,1.03,1,MOL,-1,17,5,0,0,270.9973,-1.68,NEUTRAL,C10H9NO4S2,COC(=O)CSC1=NS(=O)(=O)c2ccccc21,AJCJFCAMKAYRGQ-UHFFFAOYSA-N
CHEMBL1287980,,NSC-720622,Small molecule,,572.57,97,115,4.11,54.67,4,0,0,4,N,0.25,None,4.68,2.68,2.68,5,MOL,-1,32,6,0,0,423.1816,-0.86,NEUTRAL,C27H23F3N4O5S,CN(C)c1ccc(/C=c2\c3cc([N+](=O)[O-])ccc3n3c2cc(-c2ccccc2)[n+]3C)cc1.O=S(=O)([O-])C(F)(F)F,CKJNKVUCIFATCQ-UHFFFAOYSA-M
CHEMBL3193639,,,Small molecule,,343.39,57,77,3.36,56.36,5,0,0,2,N,0.72,None,1.86,2.69,2.69,3,MOL,-1,26,5,0,0,343.1321,-0.59,NEUTRAL,C21H17N3O2,Cc1c(/N=C2\C=CC(=O)c3ccccc32)c(=O)n(-c2ccccc2)n1C,BPCUUELBULRONU-RELWKKBWSA-N
CHEMBL1534498,,,Small molecule,,401.35,30,33,2.93,122.01,6,2,0,6,N,0.33,7.3,None,2.6,2.25,2,MOL,-1,29,9,2,0,401.1023,-1.53,NEUTRAL,C19H16FN3O6,CCOc1cc([N+](=O)[O-])cc(/C=C2/NC(=O)N(Cc3ccccc3F)C2=O)c1O,MLHUPLDNXQGEON-OVCLIPMQSA-N
CHEMBL1467030,,,Small molecule,,485.97,13,13,5.45,112.41,7,3,1,6,N,0.25,2.91,None,5.91,2.43,4,MOL,-1,32,7,3,1,485.0271,-2.16,ACID,C22H16ClN3O4S2,Cc1ccc(-c2csc3nc(SCC(=O)Nc4ccc(Cl)c(C(=O)O)c4)nc(O)c23)cc1,JHWIKZFINTTZOV-UHFFFAOYSA-N
CHEMBL4467790,,,Unknown,,278.32,4,4,0.16,150.1,4,6,1,6,N,0.14,None,12.11,-0.18,-4.73,1,MOL,-1,20,8,8,1,278.1491,-0.41,BASE,C12H18N6O2,N=C(N)NCCCC(=O)Oc1ccc(NC(=N)N)cc1,KVKRAARNIIOLME-UHFFFAOYSA-N
CHEMBL3145155,,,Small molecule,,482.54,18,19,4.16,105.04,6,3,0,6,N,0.34,6.84,1.26,3.4,2.61,5,MOL,-1,36,8,3,0,482.1954,-0.29,NEUTRAL,C28H26N4O4,COc1cccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)c1O,RLTSHGJKSHIZCM-UHFFFAOYSA-N
CHEMBL1498871,,,Small molecule,,398.5,15,16,3.93,77.51,5,0,0,4,N,0.72,12.72,None,4.26,4.26,1,MOL,-1,29,5,0,0,398.2093,0.14,NEUTRAL,C24H30O5,COc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc1,YGUOOSFLZXPOAS-UHFFFAOYSA-N
CHEMBL4865988,,,Unknown,,503.6,4,6,4.12,130.75,5,4,1,13,N,0.26,9.47,None,3.9,3.89,3,MOL,-1,37,8,5,1,503.242,-0.7,NEUTRAL,C29H33N3O5,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(C(N)=O)cc1)c1ccc(OCc2ccc(O)cc2)cc1,HBCBBYMUQDPQKS-MHZLTWQESA-N
CHEMBL4851710,,,Unknown,,502.62,4,5,3.36,136.54,5,4,1,14,N,0.25,11.97,10.19,2.55,0.05,3,MOL,-1,37,8,6,2,502.258,-0.8,BASE,C29H34N4O4,NCCCCCC(=O)N[C@H](C(=O)NCc1ccc(C(N)=O)cc1)c1ccc(OCc2ccccc2)cc1,RHOMGBKILUNYBD-MHZLTWQESA-N
CHEMBL4860417,,,Unknown,,562.67,4,5,5.08,113.76,5,3,2,10,N,0.25,11.91,5.52,4.84,4.83,4,MOL,-1,42,8,4,2,562.258,-1.36,NEUTRAL,C34H34N4O4,NC(=O)c1cccc(NC(=O)[C@@H](NC(=O)C2CCN(c3ccccc3)CC2)c2ccc(OCc3ccccc3)cc2)c1,ZFIWHXKERGSSLV-HKBQPEDESA-N
CHEMBL4853944,,,Unknown,,590.08,9,21,6.79,110.52,4,3,2,10,N,0.17,11.92,None,6.56,6.56,5,MOL,-1,43,7,4,2,589.1768,-1.15,NEUTRAL,C35H28ClN3O4,NC(=O)c1cccc(NC(=O)[C@@H](NC(=O)c2ccc(-c3ccc(Cl)cc3)cc2)c2ccc(OCc3ccccc3)cc2)c1,NSHQSXPCCFLJPR-YTTGMZPUSA-N
CHEMBL4877453,,,Unknown,,487.6,7,11,4.42,110.52,4,3,0,13,N,0.31,11.95,None,4.2,4.2,3,MOL,-1,36,7,4,0,487.2471,-0.9,NEUTRAL,C29H33N3O4,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(C(N)=O)cc1)c1ccc(OCc2ccccc2)cc1,NOSCNYQAWARNLP-MHZLTWQESA-N
CHEMBL4855636,,,Unknown,,372.47,3,3,3.74,80.71,3,3,0,4,N,0.65,None,10.05,3.19,0.63,3,MOL,-1,28,5,3,0,372.195,-0.91,BASE,C23H24N4O,Cc1cc(C#N)ccc1-c1ccc2[nH]c(C(=O)NCC3CCNCC3)cc2c1,OGMAWAXSKFBCBH-UHFFFAOYSA-N
CHEMBL4867842,,,Unknown,,425.53,5,5,5.36,66.15,3,3,1,6,N,0.39,None,10.05,4.32,1.76,4,MOL,-1,32,5,3,1,425.2103,-0.62,BASE,C27H27N3O2,O=C(NCC1CCNCC1)c1cc2ccc(-c3ccc(Oc4ccccc4)cc3)cc2[nH]1,FLZHICPYUSJYEF-UHFFFAOYSA-N
CHEMBL1464042,,,Small molecule,,387.46,36,54,4.08,92.7,5,2,0,5,N,0.6,2.65,None,5.15,1.64,2,MOL,-1,27,6,2,0,387.114,-0.95,ACID,C20H21NO5S,COC(=O)c1sc(-c2ccc(C(C)(C)C)cc2)cc1NC(=O)/C=C/C(=O)O,BRPXCJFJZAPABY-MDZDMXLPSA-N
CHEMBL4856524,,,Unknown,,537.57,4,6,4.25,128.98,6,3,1,9,N,0.29,11.69,None,3.83,3.83,4,MOL,-1,40,9,4,1,537.19,-1.15,NEUTRAL,C31H27N3O6,NC(=O)c1cccc(NC(=O)[C@@H](NC(=O)c2ccc3c(c2)OCCO3)c2ccc(OCc3ccccc3)cc2)c1,RJIMVNOPGVFWSF-NDEPHWFRSA-N
CHEMBL1469698,,,Small molecule,,332.31,43,65,3.57,73.58,5,0,0,3,N,0.54,None,None,3.28,3.28,3,MOL,-1,25,5,0,0,332.0685,0.37,NEUTRAL,C20H12O5,COc1ccc(C(=O)c2coc3c2C(=O)C(=O)c2ccccc2-3)cc1,KSHKRMFJLQWMNF-UHFFFAOYSA-N
CHEMBL1461619,,,Small molecule,,446.37,31,41,3.04,135.38,7,2,0,4,N,0.46,3.33,None,2.57,-1.72,3,MOL,-1,33,10,2,0,446.075,-1.06,ACID,C23H14N2O8,O=C1NC(=O)N(c2ccc3c(c2)OCO3)C(=O)/C1=C\c1ccc(-c2ccccc2C(=O)O)o1,XUXXLGUXTCGTMM-YBEGLDIGSA-N
CHEMBL3145167,,,Small molecule,,385.35,17,20,4.41,59.91,4,1,0,3,N,0.57,7.89,2.89,5.61,5.49,4,MOL,-1,28,5,1,0,385.1038,-1.19,NEUTRAL,C20H14F3N3O2,COc1ccc(-c2cc(C(F)(F)F)c3c(=O)n(-c4ccccc4)[nH]c3n2)cc1,WMRPFXSCXRSUIZ-UHFFFAOYSA-N
CHEMBL1517374,,,Small molecule,,342.78,34,48,3.13,69.64,4,2,0,4,N,0.66,10.01,None,2.83,2.83,2,MOL,-1,24,5,2,0,342.0771,-1.12,NEUTRAL,C18H15ClN2O3,Cc1ccc(O)c(NC2=C(Cl)C(=O)N(Cc3ccccc3)C2=O)c1,PJRBIUKCMMJUOL-UHFFFAOYSA-N
CHEMBL5199579,,,,,389.54,2,2,5.15,55.84,4,0,1,6,N,0.63,None,None,5.07,5.07,1,MOL,0,28,5,0,1,389.2566,-0.06,NEUTRAL,C23H35NO4,CCCCC1C(C(=O)OCC)C(c2ccccc2)CCN1C(=O)OC(C)(C)C,BNJVMTQCCFOORA-UHFFFAOYSA-N
CHEMBL4853799,,,Unknown,,659.65,2,2,6.45,165.52,8,4,2,7,N,0.07,8.83,5.18,6.58,6.56,6,MOL,-1,47,10,6,3,659.145,-0.74,NEUTRAL,C33H24F3N5O5S,N/C(=N\O)c1cccc(-c2ccc3c(c2)c2cc(-c4cccc(/C(N)=N/O)c4)ccc2n3S(=O)(=O)c2ccccc2OC(F)(F)F)c1,ZPRGMQRYHUNSMQ-UHFFFAOYSA-N
CHEMBL4863749,,,Unknown,,627.79,1,3,3.9,165.64,6,5,1,16,N,0.15,11.76,10.19,3.64,1.17,3,MOL,-1,46,10,7,2,627.3421,-0.35,BASE,C36H45N5O5,NCCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](C(=O)N[C@@H](C(N)=O)C1CCCCC1)c1ccc(OCc2ccccc2)cc1,XPECLEXKOOGLCU-DCMFLLSESA-N
CHEMBL4877173,,,Unknown,,529.67,2,2,4.23,128.62,8,4,1,9,N,0.24,7.61,0.16,5.07,4.86,4,MOL,-1,35,8,4,1,529.08,-1.46,NEUTRAL,C24H23N3O5S3,Cc1ccc(S(=O)(=O)N[C@@H](CSCc2ccccc2)C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,ORWVNLYNIYIKKX-IBGZPJMESA-N
CHEMBL1879156,,,Small molecule,,386.39,8,8,1.51,118.64,6,2,0,4,N,0.47,6.83,None,2.51,1.86,2,MOL,-1,27,8,2,0,386.0573,-0.93,NEUTRAL,C18H14N2O6S,Cc1ccc(S(=O)(=O)Oc2ccccc2C=C2C(=O)NC(=O)NC2=O)cc1,NWPHSLFBUCMZSR-UHFFFAOYSA-N
CHEMBL1466196,,,Small molecule,,348.32,30,44,2.4,110.89,6,1,0,2,N,0.34,6.29,None,2.74,1.66,2,MOL,-1,26,8,1,0,348.0859,-1.56,ACID,C18H12N4O4,Cc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3cc([N+](=O)[O-])ccc32)c1,MPNPVJZMBDSYFF-UHFFFAOYSA-N
CHEMBL1532198,,,Small molecule,,464.91,30,32,4.11,109.98,7,1,0,7,N,0.28,2.82,None,4.55,1.06,2,MOL,-1,30,8,1,0,463.9904,-2.03,ACID,C19H13ClN2O6S2,O=C(O)CN1C(=O)/C(=C\c2cc([N+](=O)[O-])ccc2OCc2ccccc2Cl)SC1=S,QVPKEZUIXWDLBG-LZYBPNLTSA-N
CHEMBL1585191,,,Small molecule,,360.33,54,81,4.2,94.94,6,0,0,4,N,0.3,None,0.11,4.65,4.65,3,MOL,-1,27,7,0,0,360.0746,-1.11,NEUTRAL,C20H12N2O5,O=C1ON=C(c2ccccc2)/C1=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1,VAMAFXSLFIRNIV-VBKFSLOCSA-N
CHEMBL4475125,,,Unknown,,372.42,6,8,2.79,92.04,6,2,0,8,N,0.69,11.96,7.98,2,1.32,2,MOL,-1,27,7,3,0,372.1685,-0.21,NEUTRAL,C20H24N2O5,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)CN,FWCRWOGLPQTJMO-WAYWQWQTSA-N
CHEMBL1610098,,,Small molecule,,416.51,22,29,2.66,95.16,6,2,0,4,N,0.5,5.48,4.86,2.88,3.05,3,MOL,-1,27,7,2,0,416.0072,-1.69,ACID,C17H12N4O3S3,O=C1/C(=C/c2nc3ccccc3[nH]2)SC(=S)N1NS(=O)(=O)c1ccccc1,LPCULTSNOQVFPX-UVTDQMKNSA-N
CHEMBL1316014,,,Small molecule,,446.48,27,30,4.99,103.87,7,2,0,4,N,0.43,7.66,None,4.52,4.33,4,MOL,-1,32,7,2,0,446.0936,-1.51,NEUTRAL,C24H18N2O5S,Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccc(O)c3)sc2c1,SCPYYPRKOOSVKU-UHFFFAOYSA-N
CHEMBL1393512,,,Small molecule,,274.23,13,14,0.48,103.78,4,2,0,2,N,0.6,4.07,None,0.66,-2.93,1,MOL,-1,20,7,2,0,274.059,-0.63,ACID,C13H10N2O5,CN1C(=O)NC(=O)/C(=C/c2ccc(C(=O)O)cc2)C1=O,FOCATHRHRUAECA-TWGQIWQCSA-N
CHEMBL1575788,,,Small molecule,,422.19,14,15,2.75,127.84,8,2,0,6,N,0.41,9.36,None,4.43,4.42,2,MOL,-1,26,9,2,0,420.9909,-0.8,NEUTRAL,C16H12BrN3O6,C#CCOc1c(/C=C\c2nc(O)c([N+](=O)[O-])c(O)n2)cc(Br)cc1OC,BNZSXSBVKOHPTN-PLNGDYQASA-N
CHEMBL1587159,,,Small molecule,,396.83,42,52,5.49,80.65,4,1,1,4,N,0.46,4.64,None,4.97,2.28,4,MOL,-1,28,5,1,1,396.0765,-0.24,ACID,C22H17ClO5,Cc1c(CCC(=O)O)c(=O)oc2c(C)c3occ(-c4ccc(Cl)cc4)c3cc12,UIWDQXWMFKAHRL-UHFFFAOYSA-N
CHEMBL1500165,,,Small molecule,,517.55,36,43,3.83,172.26,8,5,1,9,N,0.09,3.84,9.7,4.18,0.89,3,MOL,-1,35,12,4,2,517.0726,-1.62,ZWITTERION,C21H19N5O7S2,COc1ccc(NC(S)=NNc2ccc(S(=O)(=O)Nc3ccccc3C(=O)O)cc2[N+](=O)[O-])cc1,NZKZBEGBJNYIMF-UHFFFAOYSA-N
CHEMBL2440341,,,Small molecule,,652.8,8,19,0.01,271.2,8,9,2,21,N,0.03,12.19,11.73,-0.91,-5.57,1,MOL,-1,47,15,12,3,652.3809,-0.27,BASE,C32H48N10O5,CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/C=C(\C#N)C(=O)NC2CC2)cc1)C(N)=O,IIZZPHMUHOCVEN-UZXAIGFNSA-N
CHEMBL1434285,,,Small molecule,,590.27,9,10,4.51,129.64,5,3,1,7,N,0.37,4.03,None,4.14,0.49,3,MOL,-1,31,8,3,1,587.866,-1.65,ACID,C19H14Br2N2O6S2,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(NS(=O)(=O)c2cc(Br)ccc2Br)c1,VTRZTJQFXGPULB-UHFFFAOYSA-N
CHEMBL1581845,,,Small molecule,,369.42,29,51,2.77,73.86,6,1,0,3,N,0.83,None,None,2.95,2.95,1,MOL,-1,27,6,1,0,369.1576,0.81,NEUTRAL,C21H23NO5,CC1(C)CC(=O)C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)C1,FJBVTNQRXYGGMH-UHFFFAOYSA-N
CHEMBL1733061,,,Small molecule,,306.23,74,74,0.58,149.2,8,4,0,1,N,0.41,3.16,None,0.2,-7.8,0,MOL,-1,22,8,4,0,306.0376,0.67,ACID,C14H10O8,CC1=C(O)C(O)=C(C2=C(O)C(O)=C(C)C(=O)C2=O)C(=O)C1=O,IXPNKNQCMVKKQH-UHFFFAOYSA-N
CHEMBL1580845,,,Small molecule,,343.32,52,70,2.32,109.62,6,1,0,3,N,0.4,6.56,None,2.68,1.82,2,MOL,-1,24,8,1,0,343.0263,-2.02,NEUTRAL,C15H9N3O5S,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/c1ccc([N+](=O)[O-])s1,YUSHBRYZJAWKNT-DHZHZOJOSA-N
CHEMBL1529115,,,Small molecule,,391.47,50,89,2.15,97.38,5,1,0,3,N,0.86,12.73,None,1.23,1.23,2,MOL,-1,26,6,1,0,391.0548,-0.87,NEUTRAL,C18H17NO5S2,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,JVNAUJPDGUYHKO-UHFFFAOYSA-N
CHEMBL4634622,,,Unknown,,559.55,5,9,3.06,129.33,4,5,0,9,N,0.26,12.06,10.27,2.19,0,3,MOL,-1,33,8,6,1,445.2114,-0.84,BASE,C27H28F3N5O5,CC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,OZBICFJBCAOIEB-BQAIUKQQSA-N
CHEMBL1707215,,,Small molecule,,446.4,23,27,2.39,161.99,8,1,0,6,N,0.4,3.29,None,2.15,1.21,2,MOL,-1,31,12,1,1,446.0532,-1.31,ACID,C18H14N4O8S,O=C(c1ccccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N1O[C@@H]2C=C[C@H]1C2,BQCCRLZFPAUVAT-WCQYABFASA-N
CHEMBL4538618,,,Unknown,,1621.93,3,7,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1620.801,None,None,C79H112N16O19S,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H]([C@@H](C)CC)NC1=O,ITBFUPXYZRTBGZ-WPIPPELCSA-N
CHEMBL1348345,,,Small molecule,,361.4,47,57,4.68,81.16,5,1,0,6,N,0.5,None,None,3.88,3.88,4,MOL,-1,27,6,1,0,361.1426,-1.17,NEUTRAL,C21H19N3O3,CCCCNC(=O)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,GDCWSBKEJDSGAK-UHFFFAOYSA-N
CHEMBL1309568,,,Small molecule,,381.34,41,54,2.4,111.01,6,1,0,3,N,0.38,6.78,None,3.02,2.48,2,MOL,-1,28,9,1,0,381.0961,-1.38,NEUTRAL,C19H15N3O6,Cc1ccc(N2NC(=O)/C(=C\c3cc4c(cc3[N+](=O)[O-])OCO4)C2=O)cc1C,FYKUTQMGKSGWBF-MKMNVTDBSA-N
CHEMBL4451902,,,Unknown,,270.29,5,8,1.79,114.22,4,4,0,3,N,0.22,None,8.41,1.78,0.75,2,MOL,-1,20,6,6,1,270.1117,-0.5,NEUTRAL,C14H14N4O2,N=C(N)Nc1ccc(C(=O)Oc2ccc(N)cc2)cc1,DMWLCBSJFMTCMX-UHFFFAOYSA-N
CHEMBL1889318,,,Small molecule,,208.26,6,8,1.48,56.59,4,2,0,2,N,0.77,9.01,7.18,1.36,1.25,1,MOL,-1,15,4,2,0,208.1212,-1,NEUTRAL,C11H16N2O2,Oc1ccc(CN2CCCCC2)nc1O,DFWKEKUAHFGSFZ-UHFFFAOYSA-N
CHEMBL4649657,,,Unknown,,671.76,6,10,6.19,129.33,4,5,2,17,N,0.08,12.22,10.28,6.01,3.81,3,MOL,-1,41,8,6,3,557.3366,-0.71,BASE,C35H44F3N5O5,CCCCCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,AQZURVGRGWWYRK-YNMZEGNTSA-N
CHEMBL4569882,,,Unknown,,627.75,1,1,1.17,244.94,9,9,2,18,N,0.05,11.57,12.17,-0.5,-5.12,2,MOL,-1,45,15,12,3,627.3493,0.12,BASE,C30H45N9O6,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N,REJZDTRORBLDTE-KFKZIDAKSA-N
CHEMBL1479843,,,Small molecule,,320.14,20,24,2.78,47.89,4,0,0,3,N,0.49,None,None,3.5,3.5,1,MOL,-1,19,4,0,0,318.9844,-0.99,NEUTRAL,C14H10BrNO3,C#CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1Br,UHWYLOHCKOVBFW-YRNVUSSQSA-N
CHEMBL4646812,,,Unknown,,727.74,8,12,5.94,138.56,5,5,2,13,N,0.08,13.64,10.28,5.71,3.42,5,MOL,-1,46,9,6,3,613.2689,-0.77,BASE,C39H36F3N5O6,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OCc3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,JNRNVNFKOMYBOD-GXUZKUJRSA-N
CHEMBL1570497,,,Small molecule,,327.47,50,67,4.36,46.18,4,2,0,7,N,0.79,None,10.19,3.82,1.16,2,MOL,-1,24,4,2,0,327.2311,-0.66,BASE,C20H29N3O,CCC(CNc1cc(OC)cc2cccnc12)NC1CCCCC1,BQBNRUUEFJVRMO-UHFFFAOYSA-N
CHEMBL1431126,,,Small molecule,,262.27,58,98,2.65,63.31,5,1,0,1,N,0.57,9.82,0.81,2.3,2.3,4,MOL,-1,20,5,1,0,262.0855,-1.42,NEUTRAL,C15H10N4O,Oc1nc2ccccc2n2c(-c3ccccc3)nnc12,WNTCOOOGTSGZLG-UHFFFAOYSA-N
CHEMBL1409585,,,Small molecule,,362.38,11,14,4.3,91.67,3,2,0,4,N,0.79,3.8,None,4.91,-1.28,2,MOL,-1,27,5,2,0,362.1154,-0.14,ACID,C22H18O5,O=C1/C(=C/c2ccc(C(=O)O)cc2)CCC/C1=C\c1ccc(C(=O)O)cc1,YVIZFBNYAKEZDA-KLCVKJMQSA-N
CHEMBL1890959,,,Small molecule,,562.58,3,3,4.42,147.47,7,3,1,8,N,0.29,5.61,1.66,3.42,2.12,4,MOL,-1,38,10,3,1,562.0792,-2.07,ACID,C24H20F2N4O6S2,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(F)c(F)c3)cc2)c1C,CSLQIIFDZNJJNW-UHFFFAOYSA-N
CHEMBL3198550,,,Small molecule,,267.72,21,23,4.13,40.86,2,0,0,3,N,0.48,None,None,4.31,4.31,2,MOL,-1,19,2,0,0,267.0451,-1.01,None,C16H10ClNO,N#C/C(=C\c1cccc(Cl)c1)C(=O)c1ccccc1,XEINMLXWTSFILX-NTEUORMPSA-N
CHEMBL1736502,,,Small molecule,,312.43,19,25,3.62,52.6,5,0,0,10,N,0.46,None,None,3.59,3.59,0,MOL,-1,21,4,0,0,312.1395,0.78,None,C16H24O4S,CCCCCCCCSC1=CC(=O)C(OC)=C(OC)C1=O,HJWWFWFGMWCDJK-UHFFFAOYSA-N
